,pmhc1,neg_control,fold_increase,is_binder,clone_id,outlier
1700,0,0,20.0,0,689,0
1701,7,4,20.0,0,689,0
1702,7,6,20.0,0,689,0
1703,12,2,20.0,0,689,0
1704,12,0,20.0,0,689,0
1705,13,20,20.0,0,690,0
1706,4,1,20.0,0,691,0
1707,5,5,20.0,0,692,0
1708,10,1,20.0,0,692,0
1709,4,4,20.0,0,693,0
1710,9,0,20.0,0,693,0
1711,7,0,20.0,0,693,0
1712,7,0,20.0,0,694,0
1713,11,6,20.0,0,694,0
1714,3,4,20.0,0,695,0
1715,19,12,20.0,0,695,0
1716,7,0,20.0,0,696,0
1717,1,2,20.0,0,697,0
1718,10,5,20.0,0,697,0
1719,9,5,20.0,0,697,0
1720,11,4,20.0,0,697,0
1721,7,1,20.0,0,697,0
1722,11,11,20.0,0,697,0
1723,5,8,20.0,0,697,0
1724,2,2,20.0,0,697,0
1725,21,3,20.0,0,697,0
1726,1,1,20.0,0,697,0
1727,1,3,20.0,0,698,0
1728,5,8,20.0,0,698,0
1729,5,2,20.0,0,698,0
1730,0,1,20.0,0,699,0
1731,4,0,20.0,0,700,0
1732,5,0,20.0,0,700,0
1733,4,2,20.0,0,701,0
1734,6,0,20.0,0,702,0
1735,2,18,20.0,0,703,0
1736,1,12,20.0,0,703,0
1737,3,3,20.0,0,703,0
1738,8,2,20.0,0,703,0
1739,10,0,20.0,0,703,0
1740,1,4,20.0,0,703,0
1741,0,4,20.0,0,704,0
1742,7,1,20.0,0,704,0
1743,8,4,20.0,0,704,0
1744,4,0,20.0,0,705,0
1745,12,1,20.0,0,705,0
1746,2,2,20.0,0,705,0
1747,2,3,20.0,0,705,0
1748,4,2,20.0,0,706,0
1749,11,3,20.0,0,707,0
1750,5,3,20.0,0,707,0
1751,0,7,20.0,0,707,0
1752,9,3,20.0,0,707,0
1753,10,2,20.0,0,708,0
1754,2,1,20.0,0,708,0
1755,2,0,20.0,0,708,0
1756,11,0,20.0,0,709,0
1757,4,6,20.0,0,709,0
1758,10,1,20.0,0,709,0
1759,8,1,20.0,0,710,0
1760,0,8,20.0,0,711,0
1761,7,0,20.0,0,712,0
1762,2,14,20.0,0,713,0
1763,8,7,20.0,0,714,0
1764,2,0,20.0,0,715,0
1765,13,2,20.0,0,715,0
1766,5,11,20.0,0,716,0
1767,5,20,20.0,0,716,0
1768,7,0,20.0,0,716,0
1769,10,6,20.0,0,716,0
1770,8,1,20.0,0,716,0
1771,6,6,20.0,0,717,0
1772,21,2,20.0,0,718,0
1773,7,2,20.0,0,719,0
1774,3,5,20.0,0,719,0
1775,7,2,20.0,0,719,0
1776,9,3,20.0,0,719,0
1777,3,5,20.0,0,720,0
1778,0,2,20.0,0,721,0
1779,1,0,20.0,0,721,0
1780,1,1,20.0,0,721,0
1781,4,0,20.0,0,721,0
1782,0,0,20.0,0,721,0
1783,2,3,20.0,0,721,0
1784,0,5,20.0,0,721,0
1785,12,11,20.0,0,721,0
1786,11,0,20.0,0,722,0
1787,11,1,20.0,0,723,0
1788,6,5,20.0,0,723,0
1789,14,1,20.0,0,723,0
1790,6,2,20.0,0,723,0
1791,2,4,20.0,0,724,0
1792,6,4,20.0,0,725,0
1793,2,2,20.0,0,725,0
1794,4,3,20.0,0,726,0
1795,6,1,20.0,0,726,0
1796,1,14,20.0,0,726,0
1797,9,2,20.0,0,727,0
1798,1,3,20.0,0,728,0
1799,9,5,20.0,0,728,0
1800,3,1,20.0,0,728,0
1801,6,2,20.0,0,728,0
1802,21,5,20.0,0,729,0
1803,0,1,20.0,0,730,0
1804,1,0,20.0,0,731,0
1805,2,4,20.0,0,731,0
1806,4,0,20.0,0,731,0
1807,3,8,20.0,0,731,0
1808,2,1,20.0,0,731,0
1809,11,0,20.0,0,732,0
1810,6,5,20.0,0,733,0
1811,12,15,20.0,0,733,0
1812,2,8,20.0,0,733,0
1813,8,10,20.0,0,733,0
1814,10,2,20.0,0,734,0
1815,10,8,20.0,0,735,0
1816,2,1,20.0,0,736,0
1817,0,0,20.0,0,736,0
1818,3,1,20.0,0,736,0
1819,3,11,20.0,0,737,0
1820,2,1,20.0,0,737,0
1821,7,2,20.0,0,737,0
1822,0,16,20.0,0,738,0
1823,1,0,20.0,0,738,0
1824,7,10,20.0,0,738,0
1825,6,0,20.0,0,739,0
1826,1,2,20.0,0,739,0
1827,2,1,20.0,0,739,0
1828,10,1,20.0,0,739,0
1829,3,4,20.0,0,740,0
1830,7,18,20.0,0,741,0
1831,3,5,20.0,0,741,0
1832,5,15,20.0,0,741,0
1833,8,5,20.0,0,742,0
1834,6,5,20.0,0,743,0
1835,7,13,20.0,0,744,0
1836,8,1,20.0,0,744,0
1837,1,3,20.0,0,745,0
1838,14,0,20.0,0,746,0
1839,5,3,20.0,0,746,0
1840,2,1,20.0,0,747,0
1841,2,8,20.0,0,747,0
1842,9,7,20.0,0,748,0
1843,3,1,20.0,0,748,0
1844,3,5,20.0,0,748,0
1845,0,7,20.0,0,748,0
1846,6,5,20.0,0,748,0
1847,4,0,20.0,0,748,0
1848,6,0,20.0,0,748,0
1849,12,6,20.0,0,748,0
1850,11,1,20.0,0,748,0
1851,0,11,20.0,0,749,0
1852,18,0,20.0,0,749,0
1853,0,2,20.0,0,749,0
1854,15,5,20.0,0,749,0
1855,8,1,20.0,0,749,0
1856,4,1,20.0,0,750,0
1857,5,2,20.0,0,751,0
1858,7,0,20.0,0,752,0
1859,5,5,20.0,0,752,0
1860,8,0,20.0,0,752,0
1861,12,6,20.0,0,752,0
1862,18,5,20.0,0,752,0
1863,6,4,20.0,0,752,0
1864,5,16,20.0,0,752,0
1865,1,1,20.0,0,752,0
1866,1,0,20.0,0,753,0
1867,8,0,20.0,0,753,0
1868,1,4,20.0,0,754,0
1869,7,0,20.0,0,755,0
1870,22,2,20.0,0,755,0
1871,4,1,20.0,0,756,0
1872,5,1,20.0,0,756,0
1873,1,10,20.0,0,756,0
1874,3,0,20.0,0,757,0
1875,13,0,20.0,0,758,0
1876,5,1,20.0,0,759,0
1877,5,4,20.0,0,760,0
1878,6,14,20.0,0,760,0
1879,3,1,20.0,0,761,0
1880,9,0,20.0,0,762,0
1881,3,0,20.0,0,762,0
1882,1,1,20.0,0,762,0
1883,1,7,20.0,0,762,0
1884,14,2,20.0,0,762,0
1885,2,2,20.0,0,762,0
1886,2,1,20.0,0,763,0
1887,12,3,20.0,0,764,0
1888,10,8,20.0,0,764,0
1889,9,17,20.0,0,764,0
1890,1,1,20.0,0,765,0
1891,5,0,20.0,0,766,0
1892,3,2,20.0,0,766,0
1893,12,0,20.0,0,767,0
1894,7,3,20.0,0,767,0
1895,12,4,20.0,0,767,0
1896,6,4,20.0,0,768,0
1897,7,7,20.0,0,768,0
1898,12,3,20.0,0,768,0
1899,0,0,20.0,0,768,0
1900,4,0,20.0,0,768,0
1901,13,3,20.0,0,769,0
1902,3,3,20.0,0,770,0
1903,3,6,20.0,0,770,0
1904,5,0,20.0,0,770,0
1905,3,1,20.0,0,770,0
1906,4,0,20.0,0,771,0
1907,17,2,20.0,0,772,0
1908,8,3,20.0,0,773,0
1909,0,1,20.0,0,773,0
1910,11,1,20.0,0,773,0
1911,3,0,20.0,0,773,0
1912,6,1,20.0,0,773,0
1913,8,7,20.0,0,773,0
1914,1,1,20.0,0,774,0
1915,2,3,20.0,0,774,0
1916,3,15,20.0,0,774,0
1917,21,7,20.0,0,774,0
1918,1,14,20.0,0,774,0
1919,8,0,20.0,0,774,0
1920,6,3,20.0,0,775,0
1921,4,0,20.0,0,776,0
1922,1,3,20.0,0,777,0
1923,1,0,20.0,0,778,0
1924,5,2,20.0,0,779,0
1925,5,18,20.0,0,780,0
1926,0,3,20.0,0,781,0
1927,9,0,20.0,0,781,0
1928,13,1,20.0,0,781,0
1929,7,4,20.0,0,781,0
1930,11,0,20.0,0,782,0
1931,3,5,20.0,0,782,0
1932,12,1,20.0,0,782,0
1933,1,2,20.0,0,783,0
1934,6,8,20.0,0,783,0
1935,20,1,20.0,0,783,0
1936,4,3,20.0,0,783,0
1937,0,0,20.0,0,784,0
1938,9,6,20.0,0,785,0
1939,23,1,20.0,0,786,0
1940,3,2,20.0,0,786,0
1941,5,2,20.0,0,786,0
1942,5,4,20.0,0,787,0
1943,3,0,20.0,0,788,0
1944,4,3,20.0,0,789,0
1945,12,3,20.0,0,790,0
1946,7,4,20.0,0,791,0
1947,7,0,20.0,0,792,0
1948,6,16,20.0,0,793,0
1949,8,0,20.0,0,793,0
1950,1,9,20.0,0,793,0
1951,3,2,20.0,0,794,0
1952,3,0,20.0,0,794,0
1953,6,1,20.0,0,794,0
1954,5,1,20.0,0,794,0
1955,1,3,20.0,0,794,0
1956,2,9,20.0,0,795,0
1957,5,5,20.0,0,795,0
1958,14,5,20.0,0,795,0
1959,9,1,20.0,0,795,0
1960,6,1,20.0,0,795,0
1961,3,2,20.0,0,796,0
1962,17,0,20.0,0,796,0
1963,3,0,20.0,0,797,0
1964,5,1,20.0,0,798,0
1965,3,6,20.0,0,799,0
1966,17,12,20.0,0,799,0
1967,8,1,20.0,0,799,0
1968,31,2,20.0,0,800,0
1969,2,1,20.0,0,801,0
1970,0,3,20.0,0,802,0
1971,2,3,20.0,0,802,0
1972,4,2,20.0,0,802,0
1973,12,5,20.0,0,803,0
1974,2,0,20.0,0,803,0
1975,8,1,20.0,0,803,0
1976,9,3,20.0,0,804,0
1977,5,0,20.0,0,804,0
1978,3,1,20.0,0,805,0
1979,6,11,20.0,0,805,0
1980,3,6,20.0,0,805,0
1981,12,5,20.0,0,805,0
1982,5,9,20.0,0,805,0
1983,2,5,20.0,0,805,0
1984,7,0,20.0,0,806,0
1985,2,1,20.0,0,807,0
1986,9,2,20.0,0,807,0
1987,12,0,20.0,0,808,0
1988,18,1,20.0,0,808,0
1989,4,1,20.0,0,808,0
1990,0,9,20.0,0,809,0
1991,0,2,20.0,0,809,0
1992,0,0,20.0,0,809,0
1993,3,1,20.0,0,810,0
1994,8,3,20.0,0,811,0
1995,1,1,20.0,0,812,0
1996,5,0,20.0,0,812,0
1997,3,5,20.0,0,813,0
1998,2,0,20.0,0,813,0
1999,2,0,20.0,0,814,0
2000,4,1,20.0,0,815,0
2001,1,1,20.0,0,815,0
2002,2,2,20.0,0,816,0
2003,16,3,20.0,0,816,0
2004,5,3,20.0,0,816,0
2005,20,0,20.0,0,817,0
2006,30,0,20.0,0,817,0
2007,5,17,20.0,0,817,0
2008,6,10,20.0,0,818,0
2009,6,0,20.0,0,819,0
2010,12,1,20.0,0,820,0
2011,0,6,20.0,0,821,0
2012,1,5,20.0,0,821,0
2013,2,0,20.0,0,822,0
2014,2,0,20.0,0,822,0
2015,4,4,20.0,0,823,0
2016,1,0,20.0,0,823,0
2017,4,2,20.0,0,823,0
2018,3,3,20.0,0,823,0
2019,9,1,20.0,0,823,0
2020,2,0,20.0,0,823,0
2021,4,0,20.0,0,823,0
2022,12,1,20.0,0,823,0
2023,7,1,20.0,0,824,0
2024,0,4,20.0,0,824,0
2025,2,3,20.0,0,824,0
2026,8,0,20.0,0,824,0
2027,3,0,20.0,0,824,0
2028,2,2,20.0,0,825,0
2029,3,0,20.0,0,825,0
2030,8,8,20.0,0,825,0
2031,0,4,20.0,0,826,0
2032,4,1,20.0,0,826,0
2033,9,2,20.0,0,827,0
2034,19,2,20.0,0,828,0
2035,21,4,20.0,0,828,0
2036,3,9,20.0,0,828,0
2037,11,6,20.0,0,829,0
2038,9,7,20.0,0,829,0
2039,4,0,20.0,0,829,0
2040,7,2,20.0,0,830,0
2041,3,1,20.0,0,830,0
2042,1,4,20.0,0,830,0
2043,2,4,20.0,0,831,0
2044,10,0,20.0,0,831,0
2045,5,0,20.0,0,831,0
2046,9,0,20.0,0,832,0
2047,15,5,20.0,0,832,0
2048,7,0,20.0,0,833,0
2049,2,6,20.0,0,834,0
2050,4,7,20.0,0,834,0
2051,5,3,20.0,0,834,0
2052,7,0,20.0,0,835,0
2053,6,3,20.0,0,835,0
2054,6,5,20.0,0,835,0
2055,15,4,20.0,0,836,0
2056,8,13,20.0,0,836,0
2057,3,7,20.0,0,836,0
2058,2,1,20.0,0,836,0
2059,1,2,20.0,0,837,0
2060,3,1,20.0,0,837,0
2061,12,1,20.0,0,837,0
2062,2,2,20.0,0,837,0
2063,6,12,20.0,0,837,0
2064,2,10,20.0,0,837,0
2065,18,1,20.0,0,837,0
2066,7,1,20.0,0,837,0
2067,2,9,20.0,0,837,0
2068,0,0,20.0,0,837,0
2069,3,1,20.0,0,837,0
2070,4,7,20.0,0,837,0
2071,1,3,20.0,0,837,0
2072,8,10,20.0,0,837,0
2073,9,0,20.0,0,837,0
2074,5,12,20.0,0,838,0
2075,7,1,20.0,0,838,0
2076,8,15,20.0,0,838,0
2077,2,4,20.0,0,838,0
2078,10,0,20.0,0,839,0
2079,5,4,20.0,0,840,0
2080,12,3,20.0,0,840,0
2081,6,4,20.0,0,840,0
2082,3,2,20.0,0,840,0
2083,1,0,20.0,0,841,0
2084,5,2,20.0,0,841,0
2085,7,10,20.0,0,841,0
2086,302,3,20.0,1,842,0
2087,202,8,20.0,1,842,0
2088,218,0,20.0,1,842,0
2089,73,8,20.0,1,842,0
2090,171,0,20.0,1,842,0
2091,125,0,20.0,1,842,0
2092,209,4,20.0,1,842,0
2093,239,4,20.0,1,842,0
2094,140,5,20.0,1,842,0
2095,116,4,20.0,1,842,0
2096,1,1,20.0,0,843,0
2097,9,0,20.0,0,844,0
2098,3,12,20.0,0,844,0
2099,0,1,20.0,0,844,0
2100,0,2,20.0,0,845,0
2101,2,2,20.0,0,845,0
2102,0,2,20.0,0,846,0
2103,4,8,20.0,0,847,0
2104,6,14,20.0,0,847,0
2105,4,1,20.0,0,847,0
2106,7,5,20.0,0,847,0
2107,1,0,20.0,0,847,0
2108,14,3,20.0,0,847,0
2109,4,0,20.0,0,847,0
2110,4,5,20.0,0,848,0
2111,4,1,20.0,0,849,0
2112,11,0,20.0,0,849,0
2113,8,11,20.0,0,849,0
2114,6,3,20.0,0,849,0
2115,9,3,20.0,0,850,0
2116,2,23,20.0,0,850,0
2117,2,1,20.0,0,851,0
2118,12,2,20.0,0,851,0
2119,0,0,20.0,0,851,0
2120,4,0,20.0,0,851,0
2121,2,0,20.0,0,851,0
2122,2,0,20.0,0,851,0
2123,4,12,20.0,0,851,0
2124,7,5,20.0,0,851,0
2125,8,9,20.0,0,852,0
2126,8,6,20.0,0,852,0
2127,9,2,20.0,0,853,0
2128,1,0,20.0,0,853,0
2129,7,1,20.0,0,854,0
2130,6,3,20.0,0,855,0
2131,2,3,20.0,0,855,0
2132,14,4,20.0,0,855,0
2133,5,0,20.0,0,856,0
2134,2,1,20.0,0,857,0
2135,5,2,20.0,0,857,0
2136,1,0,20.0,0,858,0
2137,19,2,20.0,0,859,0
2138,5,2,20.0,0,860,0
2139,13,1,20.0,0,860,0
2140,24,0,20.0,0,861,0
2141,6,6,20.0,0,861,0
2142,3,10,20.0,0,861,0
2143,8,1,20.0,0,862,0
2144,7,9,20.0,0,862,0
2145,3,2,20.0,0,862,0
2146,4,0,20.0,0,862,0
2147,12,1,20.0,0,862,0
2148,7,0,20.0,0,862,0
2149,22,4,20.0,0,862,0
2150,4,2,20.0,0,863,0
2151,3,3,20.0,0,863,0
2152,14,1,20.0,0,863,0
2153,1,0,20.0,0,864,0
2154,2,1,20.0,0,865,0
2155,0,5,20.0,0,866,0
2156,6,0,20.0,0,866,0
2157,3,1,20.0,0,867,0
2158,3,0,20.0,0,867,0
2159,10,0,20.0,0,868,0
2160,2,0,20.0,0,868,0
2161,12,3,20.0,0,868,0
2162,4,4,20.0,0,868,0
2163,16,4,20.0,0,869,0
2164,10,5,20.0,0,869,0
2165,5,5,20.0,0,870,0
2166,4,0,20.0,0,870,0
2167,9,0,20.0,0,870,0
2168,6,5,20.0,0,871,0
2169,25,1,20.0,0,872,0
2170,7,4,20.0,0,873,0
2171,21,4,20.0,0,873,0
2172,11,0,20.0,0,873,0
2173,3,10,20.0,0,873,0
2174,3,1,20.0,0,873,0
2175,5,0,20.0,0,874,0
2176,16,16,20.0,0,875,0
2177,1,8,20.0,0,875,0
2178,3,3,20.0,0,875,0
2179,12,0,20.0,0,875,0
2180,13,2,20.0,0,875,0
2181,3,0,20.0,0,875,0
2182,8,1,20.0,0,875,0
2183,9,1,20.0,0,876,0
2184,6,3,20.0,0,877,0
2185,10,0,20.0,0,877,0
2186,18,0,20.0,0,878,0
2187,6,2,20.0,0,878,0
2188,3,18,20.0,0,878,0
2189,18,5,20.0,0,878,0
2190,20,12,20.0,0,879,0
2191,1,20,20.0,0,879,0
2192,1,1,20.0,0,880,0
2193,0,0,20.0,0,880,0
2194,4,3,20.0,0,880,0
2195,6,10,20.0,0,880,0
2196,10,1,20.0,0,881,0
2197,3,1,20.0,0,882,0
2198,16,6,20.0,0,883,0
2199,9,3,20.0,0,884,0
2200,5,1,20.0,0,884,0
2201,6,7,20.0,0,884,0
2202,5,8,20.0,0,884,0
2203,21,7,20.0,0,885,0
2204,2,1,20.0,0,885,0
2205,3,13,20.0,0,886,0
2206,6,2,20.0,0,886,0
2207,13,3,20.0,0,886,0
2208,14,0,20.0,0,887,0
2209,23,1,20.0,0,887,0
2210,3,1,20.0,0,888,0
2211,8,1,20.0,0,888,0
2212,8,0,20.0,0,889,0
2213,13,1,20.0,0,889,0
2214,5,8,20.0,0,889,0
2215,4,6,20.0,0,889,0
2216,14,1,20.0,0,889,0
2217,8,0,20.0,0,890,0
2218,0,6,20.0,0,890,0
2219,1,13,20.0,0,891,0
2220,8,9,20.0,0,891,0
2221,1,3,20.0,0,891,0
2222,5,6,20.0,0,891,0
2223,4,1,20.0,0,891,0
2224,13,4,20.0,0,892,0
2225,18,4,20.0,0,893,0
2226,10,2,20.0,0,893,0
2227,12,27,20.0,0,894,0
2228,9,20,20.0,0,895,0
2229,10,0,20.0,0,895,0
2230,5,2,20.0,0,895,0
2231,16,2,20.0,0,895,0
2232,0,7,20.0,0,895,0
2233,0,7,20.0,0,895,0
2234,2,9,20.0,0,895,0
2235,4,4,20.0,0,895,0
2236,33,4,20.0,0,895,0
2237,4,2,20.0,0,896,0
2238,5,10,20.0,0,897,0
2239,5,0,20.0,0,897,0
2240,2,0,20.0,0,898,0
2241,4,0,20.0,0,898,0
2242,5,0,20.0,0,899,0
2243,3,7,20.0,0,900,0
2244,16,0,20.0,0,900,0
2245,6,3,20.0,0,901,0
2246,10,0,20.0,0,901,0
2247,12,2,20.0,0,901,0
2248,12,0,20.0,0,901,0
2249,2,0,20.0,0,901,0
2250,13,20,20.0,0,902,0
2251,1,0,20.0,0,902,0
2252,7,0,20.0,0,902,0
2253,2,1,20.0,0,903,0
2254,3,0,20.0,0,903,0
2255,1,0,20.0,0,904,0
2256,10,3,20.0,0,904,0
2257,2,3,20.0,0,904,0
2258,7,0,20.0,0,905,0
2259,0,1,20.0,0,906,0
2260,0,0,20.0,0,906,0
2261,16,0,20.0,0,907,0
2262,2,1,20.0,0,908,0
2263,5,16,20.0,0,908,0
2264,7,1,20.0,0,908,0
2265,0,1,20.0,0,908,0
2266,0,2,20.0,0,909,0
2267,10,5,20.0,0,910,0
2268,5,5,20.0,0,911,0
2269,6,1,20.0,0,911,0
2270,9,6,20.0,0,911,0
2271,1,1,20.0,0,912,0
2272,33,0,20.0,0,913,0
2273,8,2,20.0,0,913,0
2274,2,1,20.0,0,914,0
2275,13,5,20.0,0,914,0
2276,3,0,20.0,0,914,0
2277,17,12,20.0,0,914,0
2278,18,0,20.0,0,915,0
2279,0,0,20.0,0,915,0
2280,0,29,20.0,0,916,0
2281,0,1,20.0,0,916,0
2282,6,10,20.0,0,917,0
2283,11,0,20.0,0,917,0
2284,17,0,20.0,0,918,0
2285,2,1,20.0,0,918,0
2286,8,5,20.0,0,918,0
2287,0,3,20.0,0,918,0
2288,5,2,20.0,0,919,0
2289,18,1,20.0,0,920,0
2290,13,0,20.0,0,921,0
2291,5,0,20.0,0,921,0
2292,5,0,20.0,0,922,0
2293,3,1,20.0,0,923,0
2294,7,4,20.0,0,923,0
2295,14,9,20.0,0,923,0
2296,20,2,20.0,0,923,0
2297,15,1,20.0,0,923,0
2298,5,0,20.0,0,923,0
2299,6,7,20.0,0,924,0
2300,9,2,20.0,0,924,0
2301,13,10,20.0,0,924,0
2302,1,1,20.0,0,924,0
2303,12,4,20.0,0,925,0
2304,2,10,20.0,0,926,0
2305,6,9,20.0,0,926,0
2306,17,2,20.0,0,926,0
2307,2,2,20.0,0,926,0
2308,3,6,20.0,0,927,0
2309,17,1,20.0,0,927,0
2310,1,1,20.0,0,928,0
2311,8,0,20.0,0,929,0
2312,4,1,20.0,0,929,0
2313,1,2,20.0,0,929,0
2314,3,3,20.0,0,929,0
2315,3,9,20.0,0,930,0
2316,7,0,20.0,0,930,0
2317,10,0,20.0,0,931,0
2318,2,0,20.0,0,931,0
2319,6,3,20.0,0,932,0
2320,2,1,20.0,0,932,0
2321,5,2,20.0,0,932,0
2322,17,5,20.0,0,932,0
2323,13,0,20.0,0,933,0
2324,5,11,20.0,0,933,0
2325,0,2,20.0,0,933,0
2326,0,3,20.0,0,933,0
2327,3,0,20.0,0,933,0
2328,5,16,20.0,0,934,0
2329,0,15,20.0,0,934,0
2330,4,1,20.0,0,934,0
2331,4,2,20.0,0,934,0
2332,7,0,20.0,0,934,0
2333,1,1,20.0,0,934,0
2334,1,11,20.0,0,935,0
2335,2,4,20.0,0,936,0
2336,21,0,20.0,1,937,0
2337,4,3,20.0,0,938,0
2338,9,0,20.0,0,939,0
2339,1,7,20.0,0,940,0
2340,4,13,20.0,0,940,0
2341,3,1,20.0,0,941,0
2342,3,0,20.0,0,941,0
2343,2,10,20.0,0,941,0
2344,6,1,20.0,0,942,0
2345,8,2,20.0,0,942,0
2346,26,1,20.0,0,942,0
2347,3,0,20.0,0,942,0
2348,3,8,20.0,0,942,0
2349,2,7,20.0,0,943,0
2350,3,7,20.0,0,944,0
2351,11,1,20.0,0,944,0
2352,16,5,20.0,0,944,0
2353,13,1,20.0,0,945,0
2354,10,1,20.0,0,945,0
2355,2,4,20.0,0,945,0
2356,9,4,20.0,0,945,0
2357,0,3,20.0,0,946,0
2358,0,6,20.0,0,947,0
2359,2,1,20.0,0,947,0
2360,4,0,20.0,0,948,0
2361,15,0,20.0,0,949,0
2362,5,4,20.0,0,950,0
2363,6,3,20.0,0,950,0
2364,9,14,20.0,0,951,0
2365,5,6,20.0,0,951,0
2366,3,1,20.0,0,952,0
2367,0,0,20.0,0,952,0
2368,25,0,20.0,0,952,0
2369,7,3,20.0,0,953,0
2370,14,1,20.0,0,953,0
2371,14,5,20.0,0,953,0
2372,9,0,20.0,0,953,0
2373,2,3,20.0,0,953,0
2374,0,10,20.0,0,954,0
2375,6,2,20.0,0,954,0
2376,19,3,20.0,0,955,0
2377,9,1,20.0,0,955,0
2378,4,2,20.0,0,955,0
2379,7,0,20.0,0,955,0
2380,3,18,20.0,0,956,0
2381,9,3,20.0,0,956,0
2382,5,0,20.0,0,956,0
2383,4,8,20.0,0,956,0
2384,17,3,20.0,0,956,0
2385,13,3,20.0,0,957,0
2386,2,0,20.0,0,957,0
2387,17,1,20.0,0,957,0
2388,13,5,20.0,0,957,0
2389,9,9,20.0,0,958,0
2390,27,2,20.0,0,959,0
2391,5,0,20.0,0,959,0
2392,17,3,20.0,0,960,0
2393,4,1,20.0,0,960,0
2394,5,1,20.0,0,961,0
2395,4,0,20.0,0,961,0
2396,6,3,20.0,0,962,0
2397,15,1,20.0,0,962,0
2398,5,4,20.0,0,962,0
2399,5,7,20.0,0,962,0
2400,3,0,20.0,0,963,0
2401,8,5,20.0,0,963,0
2402,6,6,20.0,0,963,0
2403,2,3,20.0,0,963,0
2404,6,5,20.0,0,963,0
2405,4,2,20.0,0,964,0
2406,27,0,20.0,0,964,0
2407,6,4,20.0,0,965,0
2408,1,3,20.0,0,965,0
2409,13,1,20.0,0,966,0
2410,2,6,20.0,0,967,0
2411,3,1,20.0,0,967,0
2412,2,0,20.0,0,967,0
2413,2,1,20.0,0,967,0
2414,5,0,20.0,0,968,0
2415,4,0,20.0,0,968,0
2416,11,1,20.0,0,969,0
2417,6,0,20.0,0,970,0
2418,12,3,20.0,0,970,0
2419,15,9,20.0,0,970,0
2420,4,1,20.0,0,970,0
2421,9,2,20.0,0,971,0
2422,0,6,20.0,0,971,0
2423,1,3,20.0,0,972,0
2424,1,1,20.0,0,973,0
2425,6,0,20.0,0,974,0
2426,4,3,20.0,0,974,0
2427,5,10,20.0,0,974,0
2428,9,1,20.0,0,974,0
2429,17,0,20.0,0,974,0
2430,2,0,20.0,0,974,0
2431,8,5,20.0,0,974,0
2432,2,16,20.0,0,974,0
2433,1,3,20.0,0,974,0
2434,13,1,20.0,0,974,0
2435,1,4,20.0,0,975,0
2436,3,5,20.0,0,975,0
2437,1,5,20.0,0,976,0
2438,4,3,20.0,0,976,0
2439,1,3,20.0,0,976,0
2440,4,4,20.0,0,977,0
2441,7,4,20.0,0,977,0
2442,3,0,20.0,0,977,0
2443,6,6,20.0,0,977,0
2444,6,2,20.0,0,977,0
2445,5,6,20.0,0,978,0
2446,6,5,20.0,0,978,0
2447,10,0,20.0,0,979,0
2448,6,0,20.0,0,979,0
2449,5,6,20.0,0,980,0
2450,2,6,20.0,0,980,0
2451,0,1,20.0,0,980,0
2452,39,2,20.0,0,980,0
2453,0,0,20.0,0,981,0
2454,13,0,20.0,0,982,0
2455,5,1,20.0,0,982,0
2456,7,4,20.0,0,983,0
2457,2,7,20.0,0,983,0
2458,1,2,20.0,0,984,0
2459,9,4,20.0,0,984,0
2460,0,1,20.0,0,985,0
2461,11,7,20.0,0,986,0
2462,11,0,20.0,0,986,0
2463,3,0,20.0,0,987,0
2464,4,1,20.0,0,987,0
2465,17,0,20.0,0,987,0
2466,15,3,20.0,0,987,0
2467,6,2,20.0,0,987,0
2468,1,6,20.0,0,987,0
2469,9,1,20.0,0,988,0
2470,1,16,20.0,0,988,0
2471,2,4,20.0,0,989,0
2472,5,1,20.0,0,990,0
2473,8,9,20.0,0,990,0
2474,4,0,20.0,0,990,0
2475,6,1,20.0,0,991,0
2476,1,4,20.0,0,991,0
2477,13,0,20.0,0,991,0
2478,0,1,20.0,0,991,0
2479,14,3,20.0,0,991,0
2480,7,0,20.0,0,991,0
2481,8,4,20.0,0,992,0
2482,5,2,20.0,0,992,0
2483,0,5,20.0,0,993,0
2484,57,0,20.0,0,994,0
2485,38,1,20.0,0,994,0
2486,5,0,20.0,0,995,0
2487,2,9,20.0,0,995,0
2488,3,2,20.0,0,996,0
2489,10,14,20.0,0,996,0
2490,11,4,20.0,0,996,0
2491,0,5,20.0,0,997,0
2492,6,5,20.0,0,997,0
2493,0,8,20.0,0,997,0
2494,1,1,20.0,0,997,0
2495,0,0,20.0,0,998,0
2496,129,6,20.0,1,999,0
2497,188,2,20.0,1,999,0
2498,0,16,20.0,0,1000,0
2499,6,2,20.0,0,1000,0
2500,6,0,20.0,0,1001,0
2501,18,4,20.0,0,1002,0
2502,1,2,20.0,0,1002,0
2503,10,3,20.0,0,1002,0
2504,6,0,20.0,0,1002,0
2505,14,0,20.0,0,1002,0
2506,3,1,20.0,0,1002,0
2507,4,0,20.0,0,1002,0
2508,0,0,20.0,0,1003,0
2509,17,0,20.0,0,1004,0
2510,3,1,20.0,0,1004,0
2511,9,3,20.0,0,1005,0
2512,7,0,20.0,0,1005,0
2513,15,6,20.0,0,1005,0
2514,2,2,20.0,0,1005,0
2515,5,9,20.0,0,1005,0
2516,4,1,20.0,0,1006,0
2517,5,4,20.0,0,1007,0
2518,5,1,20.0,0,1007,0
2519,4,1,20.0,0,1008,0
